AAAA-MM-DD HH-MM-SS.ssssss	Xac	Yac	Zac	Xgi	Ygi	Zgi	Xma	Yma	Zma	Wq	Iq	Jq	Kq	
2017-05-08 22:08:07.740362	 - 1.00	-0.00	0.00	-0.06	-	-0.00	-0.01	1.00	-	-0.01	0.00	0.00	
2017-05-08 22:08:07.741942	1 - 1.00	-0.00	0.00	-0.06	-	-0.00	-0.01	1.00	-	-0.01	0.00	0.00	
2017-05-08 22:08:07.775251	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	0.00	0.00	0.00	
2017-05-08 22:08:07.776883	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	0.00	0.00	0.00	
2017-05-08 22:08:07.791355	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	-0.01	0.00	0.00	
2017-05-08 22:08:07.804889	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	-0.01	-0.01	-0.01	
2017-05-08 22:08:07.806330	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:07.823673	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:07.825023	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	-0.01	-0.01	0.00	
2017-05-08 22:08:07.863880	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	-0.01	-0.01	-0.01	
2017-05-08 22:08:07.866017	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	0.00	0.00	0.00	
2017-05-08 22:08:07.884082	1 - 1.00	-0.00	0.00	-0.06	-	-0.00	-0.01	1.00	-	-0.01	0.00	0.00	
2017-05-08 22:08:07.886926	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	-0.01	0.00	-0.01	
2017-05-08 22:08:07.914166	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	-0.01	0.00	-0.01	
2017-05-08 22:08:07.916732	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	-0.01	-0.01	0.00	
2017-05-08 22:08:07.939167	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:07.941553	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:07.957975	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:07.960325	1 - 1.00	-0.00	0.00	-0.06	-	-0.00	-0.01	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:07.991780	1 - 1.00	-0.00	0.00	-0.06	-	-0.00	-0.01	1.00	-	0.00	0.00	0.00	
2017-05-08 22:08:07.994603	1 - 1.00	-0.00	0.00	-0.06	-	-0.00	-0.01	1.00	-	-0.01	0.00	0.00	
2017-05-08 22:08:08.015376	1 - 1.00	-0.00	0.00	-0.06	-	-0.00	-0.01	1.00	-	-0.01	0.00	0.00	
2017-05-08 22:08:08.017270	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	0.00	0.00	0.00	
2017-05-08 22:08:08.066513	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:08.068152	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:08.102640	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:08.104043	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:08.140192	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:08.141528	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	-0.01	0.00	0.00	
2017-05-08 22:08:08.170131	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	-0.01	0.00	0.00	
2017-05-08 22:08:08.171894	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	-0.01	0.00	0.0-0.01	-0.01	1.00	-	-0.01	0.00	0.00	
2017-05-08 22:08:08.199403	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	-0.01	-0.01	-0.01	
2017-05-08 22:08:08.200490	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:08.219454	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	0.00	-0.01	-0.01	
2017-05-08 22:08:08.220696	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	-0.01	-0.01	0.00	
2017-05-08 22:08:08.238091	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:08.239125	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	0.00	0.00	0.00	
2017-05-08 22:08:08.274718	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	0.00	0.00	-0.01	
2017-05-08 22:08:08.275907	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	-0.01	0.00	0.00	
2017-05-08 22:08:08.314740	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	0.00	0.00	0.00	
2017-05-08 22:08:08.315973	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	0.00	0.00	0.00	
2017-05-08 22:08:08.335695	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:08.336766	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	-0.01	-0.01	0.00	
2017-05-08 22:08:08.363249	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:08.364473	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	-0.01	-0.01	0.00	
2017-05-08 22:08:08.394539	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	-0.01	-0.01	0.00	
2017-05-08 22:08:08.395770	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	-0.01	0.00	0.00	
2017-05-08 22:08:08.419491	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:08.420615	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:08.479568	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	-0.01	0.00	-0.01	
2017-05-08 22:08:08.502283	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	0.00	0.00	0.00	
2017-05-08 22:08:08.503840	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	-0.01	-0.01	-0.01	
2017-05-08 22:08:08.525156	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	-0.01	0.00	0.00	
2017-05-08 22:08:08.527177	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:08.556132	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	-0.01	-0.01	0.00	
2017-05-08 22:08:08.557191	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	-0.01	0.00	-0.01	
2017-05-08 22:08:08.584990	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:08.586040	1 - 1.00	-0.00	0.00	-0.06	-	-0.02	-0.02	0.98	-	0.07	-0.08	0.00	
2017-05-08 22:08:08.613830	1 - 1.00	-0.00	0.00	-0.06	-	-0.00	-0.01	1.01	-	0.02	-0.05	0.00	
2017-05-08 22:08:08.615014	1 - 1.00	-0.00	0.00	-0.06	-	0.01	0.00	1.01	-	0.01	0.03	0.00	
2017-05-08 22:08:08.655002	1 - 1.00	-0.00	0.00	-0.06	-	-0.00	0.01	1.00	-	-0.03	0.03	-0.01	
2017-05-08 22:08:08.656671	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	-0.02	-0.02	0.01	
2017-05-08 22:08:08.695094	1 - 1.00	-0.00	0.00	-0.05	-	0.01	-0.01	1.01	-	0.01	-0.02	0.03	
2017-05-08 22:08:08.696840	1 - 1.00	-0.00	0.00	-0.05	-	0.01	0.01	1.01	-	-0.01	0.01	0.01	
2017-05-08 22:08:08.721256	1 - 1.00	-0.00	0.00	-0.05	-	-0.00	0.00	1.00	-	-0.01	0.01	-0.02	
2017-05-08 22:08:08.723714	1 - 1.00	-0.00	0.00	-0.05	-	-0.01	-0.01	1.00	-	-0.02	0.01	-0.01	
2017-05-08 22:08:08.742467	1 - 1.00	-0.00	0.00	-0.05	-	-0.01	-0.01	1.00	-	-0.02	-0.01	0.00	
2017-05-08 22:08:08.744175	1 - 1.00	-0.00	0.00	-0.05	-	-0.01	-0.01	1.00	-	-0.01	0.00	0.00	
2017-05-08 22:08:08.764032	1 - 1.00	-0.00	0.00	-0.05	-	-0.01	-0.01	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:08.766000	1 - 1.00	-0.00	0.00	-0.05	-	-0.01	-0.01	1.00	-	0.01	-0.02	0.00	
2017-05-08 22:08:08.782744	1 - 1.00	-0.00	0.00	-0.05	-	-0.00	-0.01	1.00	-	0.00	0.00	0.00	
2017-05-08 22:08:08.784793	2 - 1.00	-0.00	0.00	-0.05	-	-0.00	-0.01	1.00	-	-0.02	0.01	-0.01	
2017-05-08 22:08:08.811918	1 - 1.00	-0.00	0.00	-0.05	-	-0.00	-0.01	1.00	-	-0.02	0.02	-0.01	
2017-05-08 22:08:08.813421	1 - 1.00	-0.00	0.00	-0.06	-	-0.00	-0.01	1.00	-	-0.02	0.00	-0.01	
2017-05-08 22:08:08.841284	1 - 1.00	-0.00	0.00	-0.06	-	-0.00	-0.01	1.00	-	-0.01	0.00	-0.02	
2017-05-08 22:08:08.842494	1 - 1.00	-0.00	0.00	-0.06	-	0.00	-0.01	1.01	-	-0.02	0.02	-0.02	
2017-05-08 22:08:08.867771	1 - 1.00	-0.00	0.00	-0.06	-	0.00	-0.01	1.01	-	-0.03	0.04	-0.02	
2017-05-08 22:08:08.868857	1 - 1.00	-0.01	0.00	-0.06	-	-0.01	-0.02	0.99	-	-0.04	0.05	-0.01	
2017-05-08 22:08:08.891640	1 - 1.00	-0.01	0.00	-0.06	-	-0.03	-0.03	0.98	-	0.02	-0.05	0.00	
2017-05-08 22:08:08.893583	1 - 1.00	-0.01	0.00	-0.06	-	-0.02	-0.03	0.99	-	0.05	-0.07	0.00	
2017-05-08 22:08:08.921588	1 - 1.00	-0.00	0.00	-0.06	-	-0.00	-0.02	1.00	-	0.05	-0.02	0.00	
2017-05-08 22:08:08.923406	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	0.00	1.00	-	0.01	0.00	0.00	
2017-05-08 22:08:08.950223	1 - 1.00	-0.00	0.00	-0.06	-	-0.00	0.01	1.00	-	-0.03	0.00	-0.01	
2017-05-08 22:08:08.951662	1 - 1.00	-0.00	0.00	-0.06	-	-0.00	0.00	1.00	-	-0.05	0.02	-0.01	
2017-05-08 22:08:08.969370	1 - 1.00	-0.00	0.00	-0.06	-	-0.01	-0.01	1.00	-	-0.03	0.02	-0.01	
2017-05-08 22:08:08.971683	1 - 1.00	-0.00	0.00	-0.06	-	-0.02	-0.02	0.99	-	0.01	-0.02	0.00	
2017-05-08 22:08:08.988043	1 - 1.00	-0.00	0.00	-0.06	-	-0.02	-0.02	0.99	-	0.04	-0.05	0.00	
2017-05-08 22:08:08.989625	1 - 1.00	-0.00	0.00	-0.06	-	-0.02	-0.03	0.99	-	0.08	-0.07	0.02	
2017-05-08 22:08:09.015333	1 - 1.00	-0.00	0.00	-0.05	-	-0.02	-0.03	1.00	-	0.16	-0.12	0.05	
2017-05-08 22:08:09.016780	1 - 1.00	0.00	-0.00	-0.05	-	-0.01	-0.01	1.01	-	0.23	-0.17	0.08	
2017-05-08 22:08:09.046381	1 - 1.00	0.00	-0.00	-0.05	-	0.01	0.00	0.99	-	0.13	-0.12	0.05	
2017-05-08 22:08:09.047000	Aguardando liberacao do botao.
2017-05-08 22:08:09.047228	Liberado.
2017-05-08 22:08:09.047287	
2017-05-08 22:08:09.047778	Aquisicao finalizada.
2017-05-08 22:08:10.048961	2017-05-08 22:08:11.050312	2017-05-08 22:08:12.051530	2017-05-08 22:08:13.052862	2017-05-08 22:08:14.054160	2017-05-08 22:08:14.456754	Aguardando liberacao do botao.
2017-05-08 22:08:14.706153	Liberado.
2017-05-08 22:08:14.706239	
2017-05-08 22:08:14.706815	Aquisicao iniciada.
2017-05-08 22:08:14.707785	Testando conexao com o sensor - 1
2017-05-08 22:08:14.712492	2 - 1.00	0.02	-0.01	0.05	-	0.06	0.07	0.99	-	-0.11	0.15	-0.01	
2017-05-08 22:08:14.752547	1 - 1.00	0.02	-0.01	0.05	-	0.05	0.08	0.97	-	-0.27	0.22	-0.02	
2017-05-08 22:08:14.754977	1 - 1.00	0.01	-0.01	0.05	-	0.04	0.06	1.00	-	-0.38	0.27	-0.02	
2017-05-08 22:08:14.758472	1 - 1.00	0.01	-0.00	0.05	-	0.02	0.05	1.03	-	-0.23	0.24	-0.02	
2017-05-08 22:08:14.761408	1 - 1.00	0.00	0.00	0.05	-	0.01	0.03	1.01	-	-0.24	0.18	-0.03	
2017-05-08 22:08:14.763555	1 - 1.00	0.00	0.00	0.05	-	-0.01	-0.00	0.99	-	-0.08	0.08	-0.02	
2017-05-08 22:08:14.798565	1 - 1.00	-0.00	0.00	0.05	-	-0.02	-0.01	0.99	-	0.01	0.01	0.01	
2017-05-08 22:08:14.800955	1 - 1.00	-0.00	0.00	0.05	-	-0.03	-0.01	0.99	-	0.02	-0.01	0.00	
2017-05-08 22:08:14.803331	1 - 1.00	0.00	0.00	0.05	-	-0.02	-0.00	0.99	-	0.02	-0.05	0.00	
2017-05-08 22:08:14.806014	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	-0.01	-0.02	-0.01	
2017-05-08 22:08:14.838655	1 - 1.00	0.00	0.00	0.05	-	-0.00	0.00	1.00	-	-0.02	0.02	-0.01	
2017-05-08 22:08:14.841003	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	-0.02	0.01	-0.01	
2017-05-08 22:08:14.843563	1 - 1.00	-0.00	0.00	0.05	-	-0.01	-0.00	1.00	-	-0.02	-0.01	-0.01	
2017-05-08 22:08:14.846065	1 - 1.00	-0.00	0.00	0.05	-	-0.01	-0.00	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:14.877405	1 - 1.00	0.00	0.00	0.05	-	-0.00	-0.00	1.00	-	0.00	0.00	0.00	
2017-05-08 22:08:14.879699	1 - 1.00	0.00	0.00	0.05	-	-0.00	0.00	1.00	-	-0.01	0.00	0.00	
2017-05-08 22:08:14.882203	1 - 1.00	0.00	0.00	0.05	-	-0.00	0.00	1.00	-	-0.02	0.01	-0.01	
2017-05-08 22:08:14.886065	1 - 1.00	-0.00	0.00	0.05	-	-0.00	0.00	1.00	-	-0.02	0.01	-0.01	
2017-05-08 22:08:14.918347	1 - 1.00	-0.00	0.00	0.05	-	-0.01	-0.00	1.00	-	-0.01	0.01	-0.01	
2017-05-08 22:08:14.921048	1 - 1.00	-0.00	0.00	0.05	-	-0.01	-0.00	1.00	-	0.00	0.00	0.00	
2017-05-08 22:08:14.923673	1 - 1.00	-0.00	0.00	0.05	-	-0.01	-0.00	1.00	-	0.01	-0.02	0.00	
2017-05-08 22:08:14.925977	1 - 1.00	0.00	0.00	0.05	-	-0.01	-0.00	1.00	-	0.01	-0.02	0.00	
2017-05-08 22:08:14.957364	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	0.01	-0.01	0.00	
2017-05-08 22:08:14.959636	1 - 1.00	0.00	0.00	0.05	-	-0.00	0.00	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:14.962120	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	0.00	0.00	0.00	
2017-05-08 22:08:14.968693	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:14.999527	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:15.001781	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:15.004099	1 - 1.00	0.00	0.00	0.05	-	-0.00	0.00	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:15.008128	1 - 1.00	0.00	0.00	0.05	-	-0.00	0.00	1.00	-	-0.01	0.00	-0.01	
2017-05-08 22:08:15.060632	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	-0.01	0.00	-0.01	
2017-05-08 22:08:15.062645	1 - 1.00	0.00	0.00	0.05	-	-0.01	-0.00	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:15.066926	1 - 1.00	0.00	0.00	0.05	-	-0.01	-0.00	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:15.069340	1 - 1.00	0.00	0.00	0.05	-	-0.01	-0.00	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:15.071567	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:15.073623	1 - 1.00	0.00	0.00	0.05	-	-0.00	0.00	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:15.076860	1 - 1.00	0.00	0.00	0.05	-	-0.00	-0.00	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:15.109323	1 - 1.00	0.00	0.00	0.05	-	-0.00	0.00	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:15.111470	1 - 1.00	0.00	0.00	0.05	-	-0.00	0.00	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:15.114188	1 - 1.00	0.00	0.00	0.05	-	-0.00	0.00	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:15.116957	1 - 1.00	0.00	0.00	0.05	-	-0.00	0.00	1.00	-	0.00	0.00	0.00	
2017-05-08 22:08:15.151369	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	0.00	0.00	0.00	
2017-05-08 22:08:15.153474	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:15.155765	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:15.158428	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	0.00	-0.01	-0.01	
2017-05-08 22:08:15.191195	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	0.00	-0.01	-0.01	
2017-05-08 22:08:15.193499	1 - 1.00	0.00	0.00	0.05	-	-0.00	0.00	1.00	-	-0.01	-0.01	-0.01	
2017-05-08 22:08:15.195972	1 - 1.00	0.00	0.00	0.05	-	-0.00	0.00	1.00	-	-0.01	0.00	-0.01	
2017-05-08 22:08:15.198551	1 - 1.00	0.00	0.00	0.05	-	-0.00	0.00	1.00	-	-0.01	0.00	-0.01	
2017-05-08 22:08:15.230894	1 - 1.00	0.00	0.00	0.05	-	-0.00	-0.00	1.00	-	-0.01	0.00	0.00	
2017-05-08 22:08:15.233051	1 - 1.00	0.00	0.00	0.05	-	-0.00	-0.00	1.00	-	0.00	0.00	0.00	
2017-05-08 22:08:15.235889	1 - 1.00	0.00	0.00	0.05	-	-0.00	0.00	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:15.238704	1 - 1.00	0.00	0.00	0.05	-	-0.00	0.00	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:15.269574	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	-0.01	-0.01	0.00	
2017-05-08 22:08:15.271731	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	-0.01	-0.01	-0.01	
2017-05-08 22:08:15.274677	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	-0.01	0.00	-0.01	
2017-05-08 22:08:15.277292	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	-0.01	0.00	0.00	
2017-05-08 22:08:15.284547	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	-0.01	0.00	0.00	
2017-05-08 22:08:15.315374	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	-0.01	0.00	-0.01	
2017-05-08 22:08:15.317816	1 - 1.00	0.00	0.00	0.05	-	-0.00	0.00	1.00	-	-0.01	0.00	0.00	
2017-05-08 22:08:15.321278	1 - 1.00	0.00	0.00	0.05	-	-0.00	0.00	1.00	-	-0.01	0.00	-0.01	
2017-05-08 22:08:15.328030	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	-0.01	0.00	0.00	
2017-05-08 22:08:15.358687	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	0.00	0.00	0.00	
2017-05-08 22:08:15.360900	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:15.363874	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:15.366792	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	-0.01	0.00	0.00	
2017-05-08 22:08:15.400539	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	-0.01	0.00	0.00	
2017-05-08 22:08:15.402518	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	-0.01	0.00	0.00	
2017-05-08 22:08:15.405656	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	-0.01	0.00	-0.01	
2017-05-08 22:08:15.408841	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	-0.01	0.00	-0.01	
2017-05-08 22:08:15.440252	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:15.444765	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:15.447141	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	0.00	0.00	0.00	
2017-05-08 22:08:15.454629	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	-0.01	0.00	0.00	
2017-05-08 22:08:15.458584	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	-0.01	0.00	0.00	
2017-05-08 22:08:15.489508	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	-0.01	0.00	-0.01	
2017-05-08 22:08:15.492328	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	0.00	-0.01	-0.01	
2017-05-08 22:08:15.495940	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:15.525534	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:15.527262	1 - 1.00	0.00	0.00	0.05	-	-0.00	0.00	1.00	-	0.00	-0.01	0.00	
2017-05-08 22:08:15.530407	1 - 1.00	0.00	0.00	0.05	-	-0.00	0.00	1.00	-	0.00	0.00	0.00	
2017-05-08 22:08:15.532650	1 - 1.00	0.00	0.00	0.05	-	-0.00	0.00	1.00	-	-0.01	0.00	0.00	
2017-05-08 22:08:15.537499	1 - 1.00	0.00	0.00	0.05	-	-0.00	0.00	1.00	-	-0.01	0.00	0.00	
2017-05-08 22:08:15.553817	1 - 1.00	0.00	0.00	0.05	-	-0.00	0.00	1.00	-	-0.01	0.00	0.00	
2017-05-08 22:08:15.560352	1 - 1.00	0.00	0.00	0.05	-	-0.00	0.00	1.00	-	-0.01	0.00	-0.01	
2017-05-08 22:08:15.591134	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	-0.01	0.00	-0.01	
2017-05-08 22:08:15.593680	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	-0.02	0.00	-0.01	
2017-05-08 22:08:15.598648	1 - 1.00	0.00	0.00	0.05	-	-0.00	0.00	1.00	-	-0.02	0.01	-0.01	
2017-05-08 22:08:15.601121	1 - 1.00	0.00	0.00	0.05	-	-0.00	0.00	1.00	-	-0.02	0.01	-0.01	
2017-05-08 22:08:15.633341	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	-0.01	0.01	-0.01	
2017-05-08 22:08:15.635313	1 - 1.00	-0.00	0.00	0.05	-	-0.01	0.00	1.00	-	0.00	0.00	-0.01	
2017-05-08 22:08:15.637416	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	0.01	-0.01	0.00	
2017-05-08 22:08:15.639880	1 - 1.00	0.00	0.00	0.05	-	-0.01	-0.00	1.00	-	0.01	-0.02	0.00	
2017-05-08 22:08:15.671077	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.00	1.00	-	0.02	-0.02	0.00	
2017-05-08 22:08:15.673682	1 - 1.00	0.00	0.00	0.05	-	-0.00	0.00	1.01	-	0.03	-0.01	0.00	
2017-05-08 22:08:15.676060	1 - 1.00	0.00	0.00	0.05	-	-0.00	0.01	1.00	-	0.02	0.01	0.00	
2017-05-08 22:08:15.678551	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.01	1.00	-	-0.02	0.02	-0.01	
2017-05-08 22:08:15.710764	1 - 1.00	0.00	0.00	0.05	-	-0.01	0.01	1.00	-	-0.05	0.02	-0.01	
2017-05-08 22:08:15.712945	1 - 1.00	0.00	0.00	0.05	-	-0.00	0.01	1.00	-	-0.05	0.04	-0.01	
2017-05-08 22:08:15.716022	1 - 1.00	-0.00	0.01	0.05	-	-0.00	0.01	1.00	-	-0.05	0.05	-0.01	
2017-05-08 22:08:15.719333	1 - 1.00	-0.00	0.01	0.05	-	-0.00	0.00	1.00	-	-0.05	0.05	-0.01	
2017-05-08 22:08:15.752107	1 - 1.00	-0.00	0.01	0.05	-	-0.01	-0.01	1.00	-	-0.05	0.03	-0.01	
2017-05-08 22:08:15.756598	1 - 1.00	-0.00	0.01	0.05	-	-0.01	-0.02	0.99	-	-0.02	0.01	-0.01	
2017-05-08 22:08:15.759455	1 - 1.00	-0.00	0.01	0.05	-	-0.02	-0.02	0.99	-	0.00	-0.01	0.00	
2017-05-08 22:08:15.768337	1 - 1.00	-0.00	0.01	0.05	-	-0.02	-0.02	0.99	-	0.01	-0.01	0.00	
2017-05-08 22:08:15.770674	1 - 1.00	-0.00	0.01	0.05	-	-0.01	-0.02	0.99	-	0.01	-0.01	0.00	
